CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
22090850,THEFT MISD. (UNDER $950),07/17/2022 12:00:00 AM,7:00:00 PM,LARCENY,0,10/13/2022 04:42:00 PM,"1600 BLOCK CURTIS ST
Berkeley, CA
(37.87553, -122.29054)",1600 BLOCK CURTIS ST,Berkeley,CA
22047895,BRANDISHING,10/09/2022 12:00:00 AM,7:00:00 PM,WEAPONS OFFENSE,0,10/13/2022 04:42:00 PM,"TELEGRAPH AVE /  PARKER ST
Berkeley, CA
(37.86323, -122.25871)",TELEGRAPH AVE /  PARKER ST,Berkeley,CA
22046802,GUN/WEAPON,10/03/2022 12:00:00 AM,6:00:00 PM,WEAPONS OFFENSE,1,10/13/2022 04:42:00 PM,"1900 BLOCK ALLSTON WAY
Berkeley, CA
(37.86879, -122.27251)",1900 BLOCK ALLSTON WAY,Berkeley,CA
22034146,BURGLARY RESIDENTIAL,07/26/2022 12:00:00 AM,8:50:00 PM,BURGLARY - RESIDENTIAL,2,10/13/2022 04:42:00 PM,"2600 BLOCK SACRAMENTO ST
Berkeley, CA
(37.86034, -122.28056)",2600 BLOCK SACRAMENTO ST,Berkeley,CA
22034140,BURGLARY AUTO,07/26/2022 12:00:00 AM,7:40:00 PM,BURGLARY - VEHICLE,2,10/13/2022 04:42:00 PM,"2500 BLOCK DWIGHT WAY
Berkeley, CA
(37.86513, -122.25831)",2500 BLOCK DWIGHT WAY,Berkeley,CA
22037438,VEHICLE STOLEN,08/14/2022 12:00:00 AM,11:00:00 PM,MOTOR VEHICLE THEFT,0,10/13/2022 04:42:00 PM,"2000 BLOCK KITTREDGE ST
Berkeley, CA
(37.868, -122.27001)",2000 BLOCK KITTREDGE ST,Berkeley,CA
22021529,BURGLARY AUTO,04/25/2022 12:00:00 AM,8:00:00 AM,BURGLARY - VEHICLE,1,10/13/2022 04:42:00 PM,"2400 BLOCK WARRING ST
Berkeley, CA
(37.86769, -122.25079)",2400 BLOCK WARRING ST,Berkeley,CA
22090994,THEFT MISD. (UNDER $950),08/13/2022 12:00:00 AM,11:55:00 AM,LARCENY,6,10/13/2022 04:42:00 PM,"2300 BLOCK DWIGHT WAY
Berkeley, CA
(37.86456, -122.26281)",2300 BLOCK DWIGHT WAY,Berkeley,CA
22026103,FRAUD/FORGERY,06/06/2022 12:00:00 AM,11:16:00 PM,FRAUD,1,10/13/2022 04:42:00 PM,"1600 BLOCK VISALIA AVE
Berkeley, CA
(37.89848, -122.28548)",1600 BLOCK VISALIA AVE,Berkeley,CA
22090568,BURGLARY AUTO,05/06/2022 12:00:00 AM,2:30:00 PM,BURGLARY - VEHICLE,5,10/13/2022 04:42:00 PM,"1700 BLOCK PARKER ST
Berkeley, CA
(37.86107, -122.27597)",1700 BLOCK PARKER ST,Berkeley,CA
22035990,VANDALISM,07/26/2022 12:00:00 AM,12:00:00 PM,VANDALISM,2,10/13/2022 04:42:00 PM,"1200 BLOCK HASKELL ST
Berkeley, CA
(37.85058, -122.28591)",1200 BLOCK HASKELL ST,Berkeley,CA
22091269,THEFT FELONY (OVER $950),09/29/2022 12:00:00 AM,11:30:00 AM,LARCENY,4,10/13/2022 04:42:00 PM,"2700 BLOCK DURANT AVE
Berkeley, CA
(37.86836, -122.2543)",2700 BLOCK DURANT AVE,Berkeley,CA
22036132,FRAUD/FORGERY,08/07/2022 12:00:00 AM,10:59:00 PM,FRAUD,0,10/13/2022 04:42:00 PM,"2ND ST /  PAGE ST
Berkeley, CA
(37.87553, -122.30483)",2ND ST /  PAGE ST,Berkeley,CA
22045165,THEFT MISD. (UNDER $950),09/26/2022 12:00:00 AM,6:00:00 AM,LARCENY,1,10/13/2022 04:42:00 PM,"2100 BLOCK KITTREDGE ST
Berkeley, CA
(37.86853, -122.26763)",2100 BLOCK KITTREDGE ST,Berkeley,CA
22023367,VANDALISM,05/21/2022 12:00:00 AM,1:50:00 AM,VANDALISM,6,10/13/2022 04:42:00 PM,"1200 BLOCK HEARST AVE
Berkeley, CA
(37.87093, -122.2895)",1200 BLOCK HEARST AVE,Berkeley,CA
22028414,BURGLARY AUTO,06/19/2022 12:00:00 AM,11:45:00 PM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"2800 BLOCK CHANNING WAY
Berkeley, CA
(37.86767, -122.25271)",2800 BLOCK CHANNING WAY,Berkeley,CA
22027152,ASSAULT/BATTERY FEL.,06/13/2022 12:00:00 AM,5:20:00 PM,ASSAULT,1,10/13/2022 04:42:00 PM,"800 BLOCK CHANNING WAY
Berkeley, CA
(37.86155, -122.29662)",800 BLOCK CHANNING WAY,Berkeley,CA
22090622,BURGLARY AUTO,05/15/2022 12:00:00 AM,10:00:00 PM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"2000 BLOCK KITTREDGE ST
Berkeley, CA
(37.868, -122.27001)",2000 BLOCK KITTREDGE ST,Berkeley,CA
22090788,THEFT MISD. (UNDER $950),06/25/2022 12:00:00 AM,8:00:00 PM,LARCENY,6,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22043108,THEFT FROM AUTO,09/05/2022 12:00:00 AM,6:00:00 PM,LARCENY - FROM VEHICLE,1,10/13/2022 04:42:00 PM,"800 BLOCK CRESTON RD
Berkeley, CA
(37.89842, -122.26184)",800 BLOCK CRESTON RD,Berkeley,CA
22033954,THEFT MISD. (UNDER $950),07/25/2022 12:00:00 AM,3:49:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"2300 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.8685, -122.25916)",2300 BLOCK TELEGRAPH AVE,Berkeley,CA
22025779,BURGLARY AUTO,06/04/2022 12:00:00 AM,4:00:00 PM,BURGLARY - VEHICLE,6,10/13/2022 04:42:00 PM,"2400 BLOCK ELLSWORTH ST
Berkeley, CA
(37.86618, -122.2633)",2400 BLOCK ELLSWORTH ST,Berkeley,CA
22018595,THEFT FROM AUTO,04/23/2022 12:00:00 AM,5:13:00 AM,LARCENY - FROM VEHICLE,6,10/13/2022 04:42:00 PM,"1400 BLOCK SUMMIT RD
Berkeley, CA
(37.88435, -122.2468)",1400 BLOCK SUMMIT RD,Berkeley,CA
22091333,THEFT FELONY (OVER $950),10/03/2022 12:00:00 AM,5:55:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"1900 BLOCK YOLO AVE
Berkeley, CA
(37.88503, -122.2743)",1900 BLOCK YOLO AVE,Berkeley,CA
22090630,BURGLARY AUTO,05/22/2022 12:00:00 AM,10:25:00 PM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"1900 BLOCK CENTER ST
Berkeley, CA
(37.86969, -122.27259)",1900 BLOCK CENTER ST,Berkeley,CA
22027207,THEFT FROM AUTO,06/14/2022 12:00:00 AM,4:00:00 AM,LARCENY - FROM VEHICLE,2,10/13/2022 04:42:00 PM,"2000 BLOCK ESSEX ST
Berkeley, CA
(37.85357, -122.26811)",2000 BLOCK ESSEX ST,Berkeley,CA
22038515,DISTURBANCE,08/21/2022 12:00:00 AM,11:22:00 AM,DISORDERLY CONDUCT,0,10/13/2022 04:42:00 PM,"2500 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.86441, -122.25852)",2500 BLOCK TELEGRAPH AVE,Berkeley,CA
22021223,ASSAULT/BATTERY MISD.,05/07/2022 12:00:00 AM,5:33:00 PM,ASSAULT,6,10/13/2022 04:42:00 PM,"2200 BLOCK SHATTUCK AVE
Berkeley, CA
(37.8691, -122.26808)",2200 BLOCK SHATTUCK AVE,Berkeley,CA
22045567,FRAUD/FORGERY,09/23/2022 12:00:00 AM,12:00:00 AM,FRAUD,5,10/13/2022 04:42:00 PM,"700 BLOCK EUCLID AVE
Berkeley, CA
(37.8985, -122.26712)",700 BLOCK EUCLID AVE,Berkeley,CA
22039860,BURGLARY AUTO,08/27/2022 12:00:00 AM,11:00:00 PM,BURGLARY - VEHICLE,6,10/13/2022 04:42:00 PM,"2100 BLOCK ALLSTON WAY
Berkeley, CA
(37.86943, -122.2677)",2100 BLOCK ALLSTON WAY,Berkeley,CA
22022003,DISTURBANCE,05/12/2022 12:00:00 AM,8:30:00 PM,DISORDERLY CONDUCT,4,10/13/2022 04:42:00 PM,"1500 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87993, -122.26983)",1500 BLOCK SHATTUCK AVE,Berkeley,CA
22035243,THEFT FROM AUTO,07/30/2022 12:00:00 AM,8:00:00 PM,LARCENY - FROM VEHICLE,6,10/13/2022 04:42:00 PM,"2100 BLOCK MCGEE AVE
Berkeley, CA
(37.86987, -122.27739)",2100 BLOCK MCGEE AVE,Berkeley,CA
22028316,SEXUAL ASSAULT FEL.,06/20/2022 12:00:00 AM,8:25:00 PM,SEX CRIME,1,10/13/2022 04:42:00 PM,"SHATTUCK AVE / CARLETON ST
Berkeley, CA
(37.86126, -122.26698)",SHATTUCK AVE / CARLETON ST,Berkeley,CA
22045456,THEFT MISD. (UNDER $950),09/27/2022 12:00:00 AM,5:15:00 PM,LARCENY,2,10/13/2022 04:42:00 PM,"1200 BLOCK 5TH ST
Berkeley, CA
(37.88075, -122.30297)",1200 BLOCK 5TH ST,Berkeley,CA
22090748,BURGLARY AUTO,06/19/2022 12:00:00 AM,12:00:00 AM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"2300 BLOCK BLAKE ST
Berkeley, CA
(37.86367, -122.26263)",2300 BLOCK BLAKE ST,Berkeley,CA
22019990,DOMESTIC VIOLENCE,04/30/2022 12:00:00 AM,11:30:00 PM,FAMILY OFFENSE,6,10/13/2022 04:42:00 PM,"1700 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87624, -122.26925)",1700 BLOCK SHATTUCK AVE,Berkeley,CA
22091072,IDENTITY THEFT,08/29/2022 12:00:00 AM,8:30:00 AM,FRAUD,1,10/13/2022 04:42:00 PM,"3000 BLOCK SACRAMENTO ST
Berkeley, CA
(37.85315, -122.27904)",3000 BLOCK SACRAMENTO ST,Berkeley,CA
22043783,BURGLARY AUTO,09/19/2022 12:00:00 AM,9:20:00 AM,BURGLARY - VEHICLE,1,10/13/2022 04:42:00 PM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.8801, -122.29768)",1000 BLOCK GILMAN ST,Berkeley,CA
22046623,FRAUD/FORGERY,09/26/2022 12:00:00 AM,6:00:00 AM,FRAUD,1,10/13/2022 04:42:00 PM,"1200 BLOCK MILVIA ST
Berkeley, CA
(37.88562, -122.27274)",1200 BLOCK MILVIA ST,Berkeley,CA
22023750,BURGLARY COMMERCIAL,05/23/2022 12:00:00 AM,8:22:00 PM,BURGLARY - COMMERCIAL,1,10/13/2022 04:42:00 PM,"2556 TELEGRAPH AVE
Berkeley, CA
(37.86392, -122.2586)",2556 TELEGRAPH AVE,Berkeley,CA
22018521,ASSAULT/BATTERY MISD.,04/22/2022 12:00:00 AM,8:30:00 PM,ASSAULT,5,10/13/2022 04:42:00 PM,"1200 BLOCK ALLSTON WAY
Berkeley, CA
(37.86672, -122.2888)",1200 BLOCK ALLSTON WAY,Berkeley,CA
22024608,ASSAULT/BATTERY MISD.,05/28/2022 12:00:00 AM,5:55:00 PM,ASSAULT,6,10/13/2022 04:42:00 PM,"1700 BLOCK 6TH ST
Berkeley, CA
(37.87232, -122.29909)",1700 BLOCK 6TH ST,Berkeley,CA
22042293,THEFT FROM AUTO,09/10/2022 12:00:00 AM,6:16:00 PM,LARCENY - FROM VEHICLE,6,10/13/2022 04:42:00 PM,"1600 BLOCK JOSEPHINE ST
Berkeley, CA
(37.87753, -122.2748)",1600 BLOCK JOSEPHINE ST,Berkeley,CA
22044572,THEFT FROM AUTO,09/23/2022 12:00:00 AM,6:40:00 AM,LARCENY - FROM VEHICLE,5,10/13/2022 04:42:00 PM,"1600 BLOCK SAN LORENZO AVE
Berkeley, CA
(37.8928, -122.28547)",1600 BLOCK SAN LORENZO AVE,Berkeley,CA
22021783,DISTURBANCE,05/11/2022 12:00:00 AM,11:45:00 AM,DISORDERLY CONDUCT,3,10/13/2022 04:42:00 PM,"700 BLOCK GRAYSON ST
Berkeley, CA
(37.85445, -122.29658)",700 BLOCK GRAYSON ST,Berkeley,CA
22020409,DISTURBANCE,05/03/2022 12:00:00 AM,12:11:00 PM,DISORDERLY CONDUCT,2,10/13/2022 04:42:00 PM,"2521 TELEGRAPH AVE
Berkeley, CA
(37.86474, -122.25849)",2521 TELEGRAPH AVE,Berkeley,CA
22029607,VANDALISM,06/28/2022 12:00:00 AM,4:22:00 PM,VANDALISM,2,10/13/2022 04:42:00 PM,"SHATTUCK AVE /  UNIVERSITY AVE
Berkeley, CA
(37.87219, -122.26843)",SHATTUCK AVE /  UNIVERSITY AVE,Berkeley,CA
22024715,THEFT MISD. (UNDER $950),05/29/2022 12:00:00 AM,11:00:00 AM,LARCENY,0,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22047916,ASSAULT/BATTERY MISD.,10/11/2022 12:00:00 AM,6:25:00 AM,ASSAULT,2,10/13/2022 04:42:00 PM,"700 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86727, -122.30058)",700 BLOCK UNIVERSITY AVE,Berkeley,CA
22030706,VANDALISM,07/05/2022 12:00:00 AM,5:12:00 PM,VANDALISM,2,10/13/2022 04:42:00 PM,"1900 BLOCK ADDISON ST
Berkeley, CA
(37.87062, -122.27246)",1900 BLOCK ADDISON ST,Berkeley,CA
22046864,SEXUAL ASSAULT MISD.,10/05/2022 12:00:00 AM,4:50:00 AM,SEX CRIME,3,10/13/2022 04:42:00 PM,"1900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.87157, -122.27258)",1900 BLOCK UNIVERSITY AVE,Berkeley,CA
22022776,VANDALISM,05/16/2022 12:00:00 AM,10:25:00 PM,VANDALISM,1,10/13/2022 04:42:00 PM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86837, -122.29408)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
22034557,VEHICLE STOLEN,07/29/2022 12:00:00 AM,9:00:00 AM,MOTOR VEHICLE THEFT,5,10/13/2022 04:42:00 PM,"300 BLOCK VASSAR AVE
Berkeley, CA
(37.90539, -122.27499)",300 BLOCK VASSAR AVE,Berkeley,CA
22090464,BURGLARY AUTO,04/16/2022 12:00:00 AM,9:00:00 PM,BURGLARY - VEHICLE,6,10/13/2022 04:42:00 PM,"2000 BLOCK ALLSTON WAY
Berkeley, CA
(37.8691, -122.27008)",2000 BLOCK ALLSTON WAY,Berkeley,CA
22036716,BURGLARY RESIDENTIAL,08/09/2022 12:00:00 AM,10:00:00 AM,BURGLARY - RESIDENTIAL,2,10/13/2022 04:42:00 PM,"2000 BLOCK PARKER ST
Berkeley, CA
(37.86184, -122.26945)",2000 BLOCK PARKER ST,Berkeley,CA
22090538,BURGLARY AUTO,05/01/2022 12:00:00 AM,12:00:00 AM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"1900 BLOCK STUART ST
Berkeley, CA
(37.85798, -122.27135)",1900 BLOCK STUART ST,Berkeley,CA
22046541,BURGLARY RESIDENTIAL,10/03/2022 12:00:00 AM,7:35:00 PM,BURGLARY - RESIDENTIAL,1,10/13/2022 04:42:00 PM,"2700 BLOCK CLAREMONT BLVD
Berkeley, CA
(37.86228, -122.24705)",2700 BLOCK CLAREMONT BLVD,Berkeley,CA
22046112,THEFT FROM AUTO,10/01/2022 12:00:00 AM,3:48:00 AM,LARCENY - FROM VEHICLE,6,10/13/2022 04:42:00 PM,"900 BLOCK CRAGMONT AVE
Berkeley, CA
(37.89381, -122.26623)",900 BLOCK CRAGMONT AVE,Berkeley,CA
22022836,DISTURBANCE,05/17/2022 12:00:00 AM,6:00:00 PM,DISORDERLY CONDUCT,2,10/13/2022 04:42:00 PM,"1500 BLOCK JOSEPHINE ST
Berkeley, CA
(37.87932, -122.27503)",1500 BLOCK JOSEPHINE ST,Berkeley,CA
22025955,ASSAULT/BATTERY FEL.,06/06/2022 12:00:00 AM,1:18:00 PM,ASSAULT,1,10/13/2022 04:42:00 PM,"COLLEGE AVE /  ASHBY AVE
Berkeley, CA
(37.85703, -122.25306)",COLLEGE AVE /  ASHBY AVE,Berkeley,CA
22091292,BURGLARY AUTO,09/29/2022 12:00:00 AM,4:00:00 AM,BURGLARY - VEHICLE,4,10/13/2022 04:42:00 PM,"1000 BLOCK CHANNING WAY
Berkeley, CA
(37.86246, -122.29215)",1000 BLOCK CHANNING WAY,Berkeley,CA
22001097,DISTURBANCE,08/25/2022 12:00:00 AM,12:47:00 AM,DISORDERLY CONDUCT,4,10/13/2022 04:42:00 PM,"2000 BLOCK PRINCE ST
Berkeley, CA
(37.85282, -122.26798)",2000 BLOCK PRINCE ST,Berkeley,CA
22090651,BURGLARY AUTO,05/27/2022 12:00:00 AM,3:00:00 PM,BURGLARY - VEHICLE,5,10/13/2022 04:42:00 PM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.86759, -122.26082)",2400 BLOCK DURANT AVE,Berkeley,CA
22090600,BURGLARY AUTO,05/15/2022 12:00:00 AM,7:51:00 PM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"1600 BLOCK OREGON ST
Berkeley, CA
(37.85632, -122.27726)",1600 BLOCK OREGON ST,Berkeley,CA
22018007,THEFT MISD. (UNDER $950),04/19/2022 12:00:00 AM,8:29:00 PM,LARCENY,2,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22037958,BURGLARY RESIDENTIAL,08/15/2022 12:00:00 AM,10:00:00 PM,BURGLARY - RESIDENTIAL,1,10/13/2022 04:42:00 PM,"2300 BLOCK WARRING ST
Berkeley, CA
(37.86912, -122.25089)",2300 BLOCK WARRING ST,Berkeley,CA
22020464,ASSAULT/BATTERY MISD.,05/03/2022 12:00:00 AM,11:30:00 AM,ASSAULT,2,10/13/2022 04:42:00 PM,"2200 BLOCK 7TH ST
Berkeley, CA
(37.86525, -122.29568)",2200 BLOCK 7TH ST,Berkeley,CA
22044606,THEFT FROM AUTO,09/23/2022 12:00:00 AM,10:08:00 AM,LARCENY - FROM VEHICLE,5,10/13/2022 04:42:00 PM,"GRANT ST /  RUSSELL ST
Berkeley, CA
(37.85592, -122.27279)",GRANT ST /  RUSSELL ST,Berkeley,CA
22019706,THEFT MISD. (UNDER $950),04/29/2022 12:00:00 AM,2:42:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.8801, -122.29768)",1000 BLOCK GILMAN ST,Berkeley,CA
22031184,THEFT FELONY (OVER $950),07/07/2022 12:00:00 AM,9:30:00 PM,LARCENY,4,10/13/2022 04:42:00 PM,"2300 BLOCK 10TH ST
Berkeley, CA
(37.86426, -122.29182)",2300 BLOCK 10TH ST,Berkeley,CA
22036981,THEFT MISD. (UNDER $950),08/12/2022 12:00:00 AM,3:30:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"2500 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.86441, -122.25852)",2500 BLOCK TELEGRAPH AVE,Berkeley,CA
22090509,BURGLARY AUTO,04/21/2022 12:00:00 AM,1:00:00 AM,BURGLARY - VEHICLE,4,10/13/2022 04:42:00 PM,"600 BLOCK ADDISON ST
Berkeley, CA
(37.86575, -122.30193)",600 BLOCK ADDISON ST,Berkeley,CA
22032710,THEFT MISD. (UNDER $950),07/16/2022 12:00:00 AM,3:07:00 PM,LARCENY,6,10/13/2022 04:42:00 PM,"2900 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.85743, -122.25951)",2900 BLOCK TELEGRAPH AVE,Berkeley,CA
22042702,BURGLARY RESIDENTIAL,09/12/2022 12:00:00 AM,7:00:00 PM,BURGLARY - RESIDENTIAL,1,10/13/2022 04:42:00 PM,"2100 BLOCK ASHBY AVE
Berkeley, CA
(37.85531, -122.26635)",2100 BLOCK ASHBY AVE,Berkeley,CA
22090901,THEFT FELONY (OVER $950),06/27/2022 12:00:00 AM,10:00:00 AM,LARCENY,1,10/13/2022 04:42:00 PM,"2100 BLOCK 10TH ST
Berkeley, CA
(37.86746, -122.29285)",2100 BLOCK 10TH ST,Berkeley,CA
22033889,VANDALISM,07/23/2022 12:00:00 AM,7:00:00 PM,VANDALISM,6,10/13/2022 04:42:00 PM,"1200 BLOCK SAN PABLO AVE
Berkeley, CA
(37.88203, -122.29671)",1200 BLOCK SAN PABLO AVE,Berkeley,CA
22027882,DOMESTIC VIOLENCE,06/18/2022 12:00:00 AM,3:00:00 AM,FAMILY OFFENSE,6,10/13/2022 04:42:00 PM,"2200 BLOCK DURANT AVE
Berkeley, CA
(37.8667, -122.26557)",2200 BLOCK DURANT AVE,Berkeley,CA
22026518,ASSAULT/BATTERY MISD.,06/09/2022 12:00:00 AM,6:50:00 PM,ASSAULT,4,10/13/2022 04:42:00 PM,"SACRAMENTO ST / HEARST AVE
Berkeley, CA
(37.87189, -122.2822)",SACRAMENTO ST / HEARST AVE,Berkeley,CA
22037745,BURGLARY AUTO,08/16/2022 12:00:00 AM,6:00:00 PM,BURGLARY - VEHICLE,2,10/13/2022 04:42:00 PM,"2600 BLOCK ELLSWORTH ST
Berkeley, CA
(37.86255, -122.2626)",2600 BLOCK ELLSWORTH ST,Berkeley,CA
22041669,THEFT MISD. (UNDER $950),09/07/2022 12:00:00 AM,11:15:00 AM,LARCENY,3,10/13/2022 04:42:00 PM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.86292, -122.25875)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
22030047,VEHICLE STOLEN,07/01/2022 12:00:00 AM,10:26:00 AM,MOTOR VEHICLE THEFT,5,10/13/2022 04:42:00 PM,"1300 BLOCK PARKER ST
Berkeley, CA
(37.85987, -122.28492)",1300 BLOCK PARKER ST,Berkeley,CA
22028653,SEXUAL ASSAULT FEL.,06/20/2022 12:00:00 AM,8:30:00 PM,SEX CRIME,1,10/13/2022 04:42:00 PM,"2800 BLOCK SACRAMENTO ST
Berkeley, CA
(37.85687, -122.27985)",2800 BLOCK SACRAMENTO ST,Berkeley,CA
22041096,VANDALISM,09/04/2022 12:00:00 AM,1:31:00 PM,VANDALISM,0,10/13/2022 04:42:00 PM,"1600 BLOCK RUSSELL ST
Berkeley, CA
(37.85528, -122.27705)",1600 BLOCK RUSSELL ST,Berkeley,CA
22034808,ASSAULT/BATTERY MISD.,07/30/2022 12:00:00 AM,11:00:00 PM,ASSAULT,6,10/13/2022 04:42:00 PM,"OXFORD ST /  CENTER ST
Berkeley, CA
(37.87059, -122.26594)",OXFORD ST /  CENTER ST,Berkeley,CA
22046913,THEFT MISD. (UNDER $950),10/04/2022 12:00:00 AM,11:00:00 PM,LARCENY,2,10/13/2022 04:42:00 PM,"NOGALES ST /  THE PLAZA DR
Berkeley, CA
(37.85495, -122.24451)",NOGALES ST /  THE PLAZA DR,Berkeley,CA
22024048,DISTURBANCE,05/25/2022 12:00:00 AM,3:46:00 PM,DISORDERLY CONDUCT,3,10/13/2022 04:42:00 PM,"BANCROFT WAY /  BARROWS LN
Berkeley, CA
(37.86883, -122.25832)",BANCROFT WAY /  BARROWS LN,Berkeley,CA
22090677,IDENTITY THEFT,06/03/2022 12:00:00 AM,12:50:00 PM,FRAUD,5,10/13/2022 04:42:00 PM,"1300 BLOCK BAY VIEW PL
Berkeley, CA
(37.8843, -122.2629)",1300 BLOCK BAY VIEW PL,Berkeley,CA
22041747,ASSAULT/BATTERY MISD.,09/07/2022 12:00:00 AM,9:17:00 PM,ASSAULT,3,10/13/2022 04:42:00 PM,"1100 BLOCK FRANCISCO ST
Berkeley, CA
(37.87264, -122.29274)",1100 BLOCK FRANCISCO ST,Berkeley,CA
22044827,THEFT MISD. (UNDER $950),09/24/2022 12:00:00 AM,1:00:00 AM,LARCENY,6,10/13/2022 04:42:00 PM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.8801, -122.29768)",1000 BLOCK GILMAN ST,Berkeley,CA
22042410,NARCOTICS,09/11/2022 12:00:00 AM,12:59:00 PM,DRUG VIOLATION,0,10/13/2022 04:42:00 PM,"1900 BLOCK CENTER ST
Berkeley, CA
(37.86969, -122.27259)",1900 BLOCK CENTER ST,Berkeley,CA
22090857,THEFT MISD. (UNDER $950),07/18/2022 12:00:00 AM,12:52:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"2400 BLOCK ELLSWORTH ST
Berkeley, CA
(37.86618, -122.2633)",2400 BLOCK ELLSWORTH ST,Berkeley,CA
22034035,ASSAULT/BATTERY MISD.,07/26/2022 12:00:00 AM,9:30:00 AM,ASSAULT,2,10/13/2022 04:42:00 PM,"2400 BLOCK ASHBY AVE
Berkeley, CA
(37.85622, -122.2596)",2400 BLOCK ASHBY AVE,Berkeley,CA
22025141,THEFT FROM AUTO,06/01/2022 12:00:00 AM,4:45:00 AM,LARCENY - FROM VEHICLE,3,10/13/2022 04:42:00 PM,"2400 BLOCK ASHBY AVE
Berkeley, CA
(37.85622, -122.2596)",2400 BLOCK ASHBY AVE,Berkeley,CA
22030271,THEFT MISD. (UNDER $950),07/02/2022 12:00:00 AM,9:32:00 PM,LARCENY,6,10/13/2022 04:42:00 PM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.8801, -122.29768)",1000 BLOCK GILMAN ST,Berkeley,CA
22090932,BURGLARY AUTO,08/07/2022 12:00:00 AM,9:30:00 AM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"1900 BLOCK ADDISON ST
Berkeley, CA
(37.87062, -122.27246)",1900 BLOCK ADDISON ST,Berkeley,CA
22027787,ASSAULT/BATTERY MISD.,06/17/2022 12:00:00 AM,2:20:00 PM,ASSAULT,5,10/13/2022 04:42:00 PM,"2400 BLOCK 8TH ST
Berkeley, CA
(37.86206, -122.29346)",2400 BLOCK 8TH ST,Berkeley,CA
22034112,BURGLARY COMMERCIAL,07/24/2022 12:00:00 AM,12:05:00 PM,BURGLARY - COMMERCIAL,0,10/13/2022 04:42:00 PM,"1900 BLOCK 6TH ST
Berkeley, CA
(37.86892, -122.29799)",1900 BLOCK 6TH ST,Berkeley,CA
22090717,THEFT FELONY (OVER $950),06/06/2022 12:00:00 AM,6:20:00 AM,LARCENY,1,10/13/2022 04:42:00 PM,"1700 BLOCK 10TH ST
Berkeley, CA
(37.873, -122.2946)",1700 BLOCK 10TH ST,Berkeley,CA
22029059,THEFT FROM AUTO,06/25/2022 12:00:00 AM,3:15:00 AM,LARCENY - FROM VEHICLE,6,10/13/2022 04:42:00 PM,"2400 BLOCK 9TH ST
Berkeley, CA
(37.86227, -122.29236)",2400 BLOCK 9TH ST,Berkeley,CA
22090736,BURGLARY AUTO,06/15/2022 12:00:00 AM,7:00:00 PM,BURGLARY - VEHICLE,3,10/13/2022 04:42:00 PM,"1801 UNIVERSITY
Berkeley, CA
(37.87138, -122.27495)",1801 UNIVERSITY,Berkeley,CA
22034418,VANDALISM,07/22/2022 12:00:00 AM,12:00:00 PM,VANDALISM,5,10/13/2022 04:42:00 PM,"1800 BLOCK HARMON ST
Berkeley, CA
(37.84954, -122.27228)",1800 BLOCK HARMON ST,Berkeley,CA
